goal,shot_statsbomb_xg,minute,second,possession,play_pattern,possession_team,team,player,shot_body_part,shot_technique,shot_type,under_pressure,off_camera,shot_outcome,x,y,competition
1,0.7835,46,28,100,4,0,0,15,2,1,2,,,1,108.2,40.1,Indian Super league 2021/2022
0,0.082186475,47,28,108,2,0,0,15,2,2,1,,,0,107.3,43.0,Indian Super league 2021/2022
0,0.016319722,48,19,109,0,0,0,0,2,1,1,True,,2,90.9,32.8,Indian Super league 2021/2022
0,0.047025196,52,5,117,3,1,1,14,2,1,1,,,2,104.5,27.5,Indian Super league 2021/2022
0,0.1441648,53,1,119,5,1,1,6,2,2,1,True,,2,115.9,35.4,Indian Super league 2021/2022
0,0.008019251,54,59,122,2,1,1,4,2,1,0,,,0,102.8,16.4,Indian Super league 2021/2022
0,0.13863306,55,54,123,2,1,1,12,0,1,1,True,,2,115.1,42.9,Indian Super league 2021/2022
1,0.29030886,59,50,133,5,1,0,15,1,2,1,,,1,114.5,29.6,Indian Super league 2021/2022
0,0.015397478,62,15,137,2,1,1,8,1,1,1,,,0,116.9,52.6,Indian Super league 2021/2022
0,0.03782772,62,44,138,0,1,1,9,1,0,1,,,2,105.6,25.7,Indian Super league 2021/2022
0,0.0117794685,65,29,143,2,1,1,8,1,1,1,,,2,107.7,57.7,Indian Super league 2021/2022
0,0.025274292,66,43,145,5,1,1,14,2,1,1,,,0,105.2,57.1,Indian Super league 2021/2022
1,0.7835,70,45,150,4,1,1,5,2,1,2,,,1,108.1,40.1,Indian Super league 2021/2022
0,0.080262884,77,0,159,2,0,0,7,0,1,1,,,5,110.9,45.9,Indian Super league 2021/2022
0,0.09908765,77,44,159,2,0,0,10,0,1,1,True,,2,110.8,43.6,Indian Super league 2021/2022
0,0.0070496486,80,36,163,2,0,0,0,2,1,0,,,4,86.2,54.3,Indian Super league 2021/2022
0,0.17618984,80,39,163,2,0,0,15,2,0,1,,,3,110.8,42.2,Indian Super league 2021/2022
0,0.11677531,84,44,171,0,1,1,14,0,1,1,True,,2,116.3,32.4,Indian Super league 2021/2022
0,0.08065636,1,57,5,2,0,0,10,2,1,1,True,,3,114.7,50.8,Indian Super league 2021/2022
0,0.021681549,4,57,10,5,1,1,12,2,1,1,True,,4,89.7,40.9,Indian Super league 2021/2022
0,0.024936086,6,45,20,0,0,0,0,1,0,1,,,2,95.9,40.0,Indian Super league 2021/2022
0,0.009649397,7,45,21,3,1,1,9,1,1,1,True,,2,104.9,18.9,Indian Super league 2021/2022
0,0.027575606,13,5,32,2,0,0,7,2,1,1,True,,4,94.4,40.3,Indian Super league 2021/2022
0,0.02979989,16,37,43,1,1,1,12,2,1,1,,,0,91.2,37.8,Indian Super league 2021/2022
0,0.058643386,16,45,43,1,1,1,8,0,1,1,True,,2,106.9,40.4,Indian Super league 2021/2022
0,0.029692516,19,36,49,5,0,0,5,2,1,1,,,0,101.6,50.6,Indian Super league 2021/2022
0,0.03077828,22,45,56,5,1,1,9,2,1,1,,,2,94.7,28.5,Indian Super league 2021/2022
0,0.025048625,24,20,60,5,1,1,2,2,1,1,,,2,93.2,27.0,Indian Super league 2021/2022
0,0.019454215,27,42,68,0,0,0,0,1,1,1,,,2,89.4,35.9,Indian Super league 2021/2022
0,0.01055017,43,55,99,5,1,1,6,2,1,1,,,2,96.8,61.0,Indian Super league 2021/2022
0,0.018825253,45,6,101,5,1,1,3,1,0,1,,,2,114.5,25.7,Indian Super league 2021/2022
1,0.056182,47,7,105,4,0,0,10,2,1,1,True,,1,108.4,55.2,Indian Super league 2021/2022
0,0.033680324,48,43,115,5,1,1,8,2,1,1,,,4,95.4,49.1,Indian Super league 2021/2022
0,0.008347588,50,47,129,4,0,0,1,2,0,1,,,4,85.9,32.0,Indian Super league 2021/2022
0,0.113659285,56,37,147,1,1,1,8,1,1,1,,,0,114.3,34.3,Indian Super league 2021/2022
0,0.020954905,57,18,148,0,1,1,2,2,0,1,,,0,96.9,30.4,Indian Super league 2021/2022
0,0.22227046,57,29,148,0,1,1,4,0,1,1,,,4,111.8,38.3,Indian Super league 2021/2022
0,0.007738218,62,57,154,5,1,1,6,2,1,1,,,3,95.6,61.0,Indian Super league 2021/2022
0,0.03738565,68,50,163,4,1,1,2,1,1,1,,,0,98.7,34.6,Indian Super league 2021/2022
0,0.052831095,70,3,163,4,1,1,8,0,1,1,True,,5,108.3,41.4,Indian Super league 2021/2022
0,0.017880052,81,6,177,2,0,0,11,0,1,1,,,2,115.8,27.7,Indian Super league 2021/2022
0,0.02014828,84,20,182,2,1,1,12,2,1,0,,,4,86.8,40.4,Indian Super league 2021/2022
0,0.07402752,2,8,4,4,0,0,9,2,3,0,True,,3,103.1,44.1,Indian Super league 2021/2022
0,0.009662055,8,53,35,4,1,1,1,1,2,0,,,2,99.6,62.0,Indian Super league 2021/2022
0,0.039554935,13,46,43,0,0,0,15,2,3,0,,,3,96.9,39.6,Indian Super league 2021/2022
0,0.044893395,13,49,43,0,0,0,12,2,2,0,,,0,101.7,51.8,Indian Super league 2021/2022
0,0.13773447,13,51,43,0,0,0,8,2,2,0,True,,4,111.1,44.6,Indian Super league 2021/2022
1,0.89851993,13,52,43,0,0,0,13,1,3,0,,,1,116.6,38.2,Indian Super league 2021/2022
0,0.055624366,16,26,48,4,1,1,6,0,2,0,,,2,107.3,42.9,Indian Super league 2021/2022
0,0.005783443,19,58,55,5,0,0,10,1,2,0,,,4,83.2,39.8,Indian Super league 2021/2022
0,0.07376897,21,21,56,2,1,1,3,0,2,0,,,4,108.8,45.1,Indian Super league 2021/2022
0,0.027250584,27,31,67,4,0,0,15,1,2,0,,,3,96.5,50.1,Indian Super league 2021/2022
0,0.008239838,31,50,78,4,0,0,10,1,2,0,,,3,104.5,59.3,Indian Super league 2021/2022
0,0.007549674,33,31,91,5,1,1,3,2,0,0,True,,2,92.4,21.2,Indian Super league 2021/2022
0,0.018059803,34,54,94,1,1,1,17,2,2,0,,,0,99.0,55.7,Indian Super league 2021/2022
0,0.06886713,34,57,94,1,1,1,1,2,2,0,,,2,111.1,54.2,Indian Super league 2021/2022
0,0.006958868,35,55,96,4,1,1,17,2,2,0,,,3,88.1,56.8,Indian Super league 2021/2022
1,0.19450344,40,3,105,5,0,0,7,1,0,0,,,1,103.9,34.9,Indian Super league 2021/2022
0,0.08781911,42,52,110,5,1,1,2,2,0,0,True,,0,108.8,42.2,Indian Super league 2021/2022
0,0.034926165,47,39,122,5,0,0,15,1,2,0,,,2,94.4,39.4,Indian Super league 2021/2022
0,0.0958883,46,15,124,0,1,1,14,0,2,0,True,,4,113.3,44.2,Indian Super league 2021/2022
0,0.047713812,62,12,159,1,1,1,2,1,2,0,True,,2,109.9,24.8,Indian Super league 2021/2022
0,0.009114795,70,5,175,3,1,0,15,2,1,0,,,0,81.7,68.9,Indian Super league 2021/2022
0,0.0562202,72,39,179,1,0,0,0,0,2,0,True,,4,115.2,50.0,Indian Super league 2021/2022
0,0.0155396415,72,41,179,1,0,0,5,1,0,0,,,2,117.7,27.5,Indian Super league 2021/2022
1,0.08256227,75,17,186,1,1,1,14,0,2,0,True,,1,109.2,38.2,Indian Super league 2021/2022
0,0.041607462,79,34,193,5,1,1,3,2,2,0,,,0,96.8,41.2,Indian Super league 2021/2022
0,0.10610485,80,11,194,0,1,1,16,1,2,0,,,0,107.8,36.2,Indian Super league 2021/2022
0,0.021482235,82,37,201,5,0,0,11,2,2,0,,,3,104.8,58.0,Indian Super league 2021/2022
0,0.09848787,84,54,206,5,1,1,3,2,2,0,,,0,107.7,38.8,Indian Super league 2021/2022
0,0.055356763,89,28,216,0,1,1,14,0,2,0,True,,4,110.1,39.6,Indian Super league 2021/2022
0,0.068148896,91,9,218,5,1,1,4,0,2,0,True,,2,108.4,40.9,Indian Super league 2021/2022
0,0.100871146,5,28,13,2,0,0,1,2,1,1,,,2,101.5,35.4,Indian Super league 2021/2022
0,0.45673805,7,41,19,6,1,1,7,2,1,1,,,4,110.7,44.2,Indian Super league 2021/2022
1,0.2768018,7,42,19,6,1,1,10,2,0,1,,,1,107.5,36.5,Indian Super league 2021/2022
0,0.053336177,12,44,26,2,1,1,12,2,1,0,,,0,98.5,26.4,Indian Super league 2021/2022
0,0.026989084,12,46,26,2,1,1,5,1,0,1,,,2,96.4,30.3,Indian Super league 2021/2022
0,0.05749819,14,11,30,4,0,0,11,2,0,1,,,6,100.1,51.4,Indian Super league 2021/2022
0,0.1363203,20,25,42,6,0,0,1,1,2,1,,,6,107.0,46.7,Indian Super league 2021/2022
0,0.01079828,23,21,51,2,0,0,11,2,1,1,,,2,102.6,59.8,Indian Super league 2021/2022
1,0.3700153,30,7,63,0,0,0,4,0,1,1,,,1,118.6,35.6,Indian Super league 2021/2022
0,0.006232688,37,58,75,4,0,0,0,2,1,1,,,4,81.8,44.9,Indian Super league 2021/2022
0,0.06622408,45,16,91,4,1,1,7,2,1,1,,,2,99.8,30.3,Indian Super league 2021/2022
0,0.2787195,46,28,93,4,1,1,10,1,1,1,,,2,114.9,30.1,Indian Super league 2021/2022
1,0.7835,48,27,98,5,0,0,2,2,1,2,,,1,108.0,40.0,Indian Super league 2021/2022
0,0.25763506,52,23,103,4,0,0,11,1,1,1,,,4,108.0,49.3,Indian Super league 2021/2022
0,0.16970964,52,24,103,4,0,0,1,2,0,1,,,3,110.9,37.4,Indian Super league 2021/2022
0,0.022182697,55,48,111,1,0,0,2,2,1,1,,,0,94.6,24.8,Indian Super league 2021/2022
0,0.029776929,56,45,112,4,0,0,9,2,1,1,,,4,96.2,30.1,Indian Super league 2021/2022
0,0.04814586,57,34,118,0,1,1,8,0,1,1,True,,0,112.8,48.1,Indian Super league 2021/2022
0,0.036202963,57,36,118,0,1,1,10,1,0,1,,,0,103.3,28.8,Indian Super league 2021/2022
0,0.0072170137,72,57,148,2,1,1,5,1,1,0,,,2,82.7,54.9,Indian Super league 2021/2022
0,0.1791145,74,55,150,4,1,1,6,2,0,1,,,5,105.3,30.6,Indian Super league 2021/2022
0,0.07564943,81,45,164,4,1,1,5,1,1,1,,,2,107.6,52.7,Indian Super league 2021/2022
0,0.11455465,83,31,168,6,1,1,5,0,1,1,,,4,111.6,42.7,Indian Super league 2021/2022
0,0.009887173,93,27,186,4,1,1,3,1,1,1,True,,4,109.4,20.7,Indian Super league 2021/2022
0,0.061523758,94,41,190,3,1,1,5,0,1,1,True,,4,110.8,43.8,Indian Super league 2021/2022
0,0.048849512,2,39,6,0,1,1,4,1,1,1,,,0,104.5,35.5,Indian Super league 2021/2022
0,0.016335838,2,59,7,6,0,0,15,1,2,1,True,,0,88.6,44.3,Indian Super league 2021/2022
0,0.021911157,5,8,13,5,1,1,16,1,1,1,,,0,96.6,29.5,Indian Super league 2021/2022
0,0.006739711,5,53,16,6,1,1,9,2,2,1,,,0,84.5,50.2,Indian Super league 2021/2022
0,0.06536458,6,3,16,6,1,1,2,2,2,1,True,,3,115.5,52.1,Indian Super league 2021/2022
0,0.06746371,10,7,37,6,0,0,8,1,2,1,True,,2,103.4,48.8,Indian Super league 2021/2022
0,0.032528426,11,56,40,6,1,1,11,2,2,1,,,2,101.0,52.7,Indian Super league 2021/2022
0,0.07112319,13,21,44,6,1,1,6,2,1,1,,,0,103.1,45.4,Indian Super league 2021/2022
0,0.04128564,16,3,49,5,1,1,17,2,2,1,,,3,101.9,33.6,Indian Super league 2021/2022
0,0.028269073,16,44,51,6,1,1,6,1,2,1,,,0,100.6,54.3,Indian Super league 2021/2022
0,0.026584776,18,11,53,6,1,1,11,2,2,1,,,2,96.7,54.2,Indian Super league 2021/2022
0,0.10161547,21,33,62,6,1,1,3,2,1,1,,,0,110.2,32.5,Indian Super league 2021/2022
0,0.036221553,22,6,63,0,1,1,14,0,2,1,,,0,112.7,30.7,Indian Super league 2021/2022
1,0.5572305,22,8,63,0,1,1,17,2,4,1,,,1,117.1,37.3,Indian Super league 2021/2022
0,0.023969123,27,56,73,2,0,0,12,0,2,1,True,,0,109.3,51.9,Indian Super league 2021/2022
0,0.06586868,28,51,75,1,1,1,3,1,1,1,,,0,106.6,42.4,Indian Super league 2021/2022
0,0.31702033,28,53,75,1,1,1,3,1,2,1,,,3,109.5,42.7,Indian Super league 2021/2022
1,0.2308169,32,57,82,6,1,1,2,1,2,1,True,,1,113.6,38.4,Indian Super league 2021/2022
1,0.06358022,39,4,94,1,1,1,3,1,2,1,,,1,103.5,39.6,Indian Super league 2021/2022
0,0.033468604,43,52,99,2,1,1,17,2,2,1,True,,2,95.7,48.2,Indian Super league 2021/2022
0,0.17957555,47,48,107,5,1,1,3,2,1,1,,,3,108.3,48.2,Indian Super league 2021/2022
0,0.5770157,47,50,107,5,1,1,3,1,2,1,,,3,115.5,43.6,Indian Super league 2021/2022
0,0.04971516,49,53,108,0,1,1,4,0,2,1,,,2,111.8,32.4,Indian Super league 2021/2022
1,0.10425395,45,15,110,6,1,1,6,1,2,1,,,1,95.0,49.3,Indian Super league 2021/2022
0,0.11174272,46,12,112,4,0,0,10,2,2,1,True,,2,105.5,51.7,Indian Super league 2021/2022
0,0.013624039,48,50,117,0,0,0,15,1,0,1,,,0,117.2,29.0,Indian Super league 2021/2022
0,0.3134051,57,14,135,6,1,1,17,0,2,1,True,,2,113.5,38.2,Indian Super league 2021/2022
0,0.019274442,58,5,136,0,1,1,4,0,2,1,,,3,113.3,52.0,Indian Super league 2021/2022
0,0.037930246,59,20,137,0,1,1,17,2,2,1,,,2,102.9,26.4,Indian Super league 2021/2022
0,0.021802895,60,57,138,3,0,0,1,2,2,1,,,3,86.7,34.5,Indian Super league 2021/2022
1,0.22876671,60,59,138,3,0,0,13,2,2,1,,,1,106.7,48.4,Indian Super league 2021/2022
0,0.018090697,66,24,146,2,0,0,10,2,2,1,,,0,90.6,28.0,Indian Super league 2021/2022
0,0.08807558,66,52,147,0,0,0,13,0,2,1,True,,0,115.5,46.2,Indian Super league 2021/2022
0,0.09839692,71,28,155,2,1,1,4,0,2,1,,,3,110.7,45.0,Indian Super league 2021/2022
0,0.17148013,71,30,155,2,1,1,7,1,1,1,,,2,117.3,33.4,Indian Super league 2021/2022
0,0.02228083,78,23,164,2,1,1,11,2,2,1,,,2,90.2,36.4,Indian Super league 2021/2022
0,0.039938126,83,55,171,5,0,0,5,1,2,1,True,,2,99.6,50.6,Indian Super league 2021/2022
0,0.0066575813,85,0,174,5,0,0,0,1,1,1,,,3,101.0,63.0,Indian Super league 2021/2022
0,0.092150696,87,11,181,5,1,1,7,1,1,1,,,3,103.2,32.9,Indian Super league 2021/2022
0,0.0077081434,88,52,191,2,0,0,10,2,2,0,,,2,88.4,22.6,Indian Super league 2021/2022
0,0.1389275,89,46,193,6,0,0,18,2,3,1,,,2,113.6,48.8,Indian Super league 2021/2022
0,0.04236008,93,15,201,6,0,0,5,1,2,1,,,3,98.2,49.9,Indian Super league 2021/2022
0,0.049634345,95,10,207,2,0,0,5,2,1,1,,,2,102.1,47.8,Indian Super league 2021/2022
1,0.011039893,6,1,14,2,1,1,0,2,1,0,,,1,93.9,22.7,Indian Super league 2021/2022
1,0.38855475,7,15,15,5,0,0,2,2,1,1,,,1,108.6,37.8,Indian Super league 2021/2022
0,0.034992915,14,16,27,6,0,0,8,1,1,1,,,2,95.1,36.2,Indian Super league 2021/2022
0,0.044866696,15,18,28,3,1,1,7,1,1,1,,,0,95.9,38.5,Indian Super league 2021/2022
0,0.010198108,22,8,41,7,1,1,5,2,1,1,,,4,98.4,19.3,Indian Super league 2021/2022
0,0.17899056,23,6,42,0,1,1,1,0,1,1,True,,6,116.0,41.7,Indian Super league 2021/2022
0,0.011010673,27,30,49,2,0,0,9,2,1,0,,,0,98.0,18.7,Indian Super league 2021/2022
0,0.00973205,32,2,53,0,1,1,3,2,1,1,,,0,99.4,20.4,Indian Super league 2021/2022
0,0.35835168,33,41,57,7,0,0,9,2,1,1,,,4,105.8,44.8,Indian Super league 2021/2022
0,0.06624576,33,46,57,7,0,0,4,2,1,1,,,0,101.1,31.2,Indian Super league 2021/2022
0,0.00985877,36,3,60,2,1,1,14,2,1,1,,,0,109.0,20.0,Indian Super league 2021/2022
0,0.0085993325,37,43,61,0,1,1,7,1,1,1,,,5,109.3,59.4,Indian Super league 2021/2022
0,0.018166842,40,19,65,2,0,0,9,2,1,0,,,4,87.0,30.9,Indian Super league 2021/2022
0,0.029832449,46,16,75,4,1,1,14,2,1,1,,,2,100.8,25.3,Indian Super league 2021/2022
0,0.08038636,49,18,90,0,0,0,4,0,1,1,True,,6,113.0,38.9,Indian Super league 2021/2022
0,0.026606837,52,39,97,2,1,1,5,0,1,1,True,,2,111.8,29.3,Indian Super league 2021/2022
0,0.07296792,59,51,108,6,0,0,10,2,1,1,,,4,110.4,25.8,Indian Super league 2021/2022
0,0.026706815,61,10,114,0,1,1,11,1,0,1,True,,2,101.1,28.9,Indian Super league 2021/2022
0,0.12541567,61,53,116,7,1,1,5,2,1,1,,,4,108.9,24.7,Indian Super league 2021/2022
0,0.09665176,61,56,116,1,1,1,5,1,1,1,,,0,112.4,28.8,Indian Super league 2021/2022
1,0.00935293,63,17,117,0,1,1,0,2,1,1,,,1,103.6,19.4,Indian Super league 2021/2022
0,0.012385832,64,59,118,5,0,0,9,2,1,1,,,0,100.2,21.6,Indian Super league 2021/2022
0,0.08178161,72,23,129,0,0,0,10,0,1,1,,,6,113.8,48.0,Indian Super league 2021/2022
0,0.00696244,87,33,145,2,1,1,14,2,1,0,,,2,79.4,24.9,Indian Super league 2021/2022
0,0.08488367,89,7,149,7,0,0,10,1,1,1,,,0,110.8,54.8,Indian Super league 2021/2022
0,0.083281115,89,32,150,0,0,0,12,0,1,1,,,4,110.5,40.5,Indian Super league 2021/2022
0,0.2850779,91,28,154,1,1,1,13,2,1,1,,,3,107.5,43.7,Indian Super league 2021/2022
0,0.15490937,94,30,159,6,0,0,6,2,0,1,,,0,103.8,40.5,Indian Super league 2021/2022
1,0.054912303,96,7,164,7,0,0,4,2,1,1,,,1,97.4,37.1,Indian Super league 2021/2022
0,0.24816869,2,59,7,4,0,0,7,2,0,1,,,3,112.1,50.5,Indian Super league 2021/2022
0,0.042428292,8,4,16,0,1,1,9,0,1,1,True,,3,115.7,49.6,Indian Super league 2021/2022
0,0.045546614,15,23,33,0,1,1,8,2,1,0,,,0,90.3,34.0,Indian Super league 2021/2022
0,0.030834518,18,15,38,0,0,0,3,2,1,0,,True,3,96.7,23.4,Indian Super league 2021/2022
0,0.08348277,21,26,46,4,1,1,15,2,1,1,,,2,98.8,38.4,Indian Super league 2021/2022
1,0.104000404,24,46,52,3,1,1,2,0,1,1,,,1,111.8,34.1,Indian Super league 2021/2022
0,0.09489397,27,21,56,3,0,0,7,2,1,1,,,2,115.7,29.2,Indian Super league 2021/2022
0,0.017663449,32,39,63,3,0,0,5,1,1,1,,,2,87.6,37.5,Indian Super league 2021/2022
0,0.019482082,34,11,66,0,0,0,14,1,1,1,,,2,91.0,32.6,Indian Super league 2021/2022
1,0.1052727,34,52,68,4,0,0,7,2,1,1,True,,1,103.3,49.7,Indian Super league 2021/2022
0,0.10754109,36,34,72,4,0,0,14,1,1,1,,,3,116.2,30.1,Indian Super league 2021/2022
0,0.037932266,38,37,80,4,0,0,7,2,1,1,,,2,104.3,27.6,Indian Super league 2021/2022
0,0.006046382,40,39,85,4,1,1,15,1,1,1,,,0,85.1,31.1,Indian Super league 2021/2022
1,0.046603072,40,55,85,4,1,1,2,1,1,1,,,1,96.0,43.2,Indian Super league 2021/2022
0,0.0069934363,43,42,89,3,0,0,5,1,1,1,,,2,82.3,42.9,Indian Super league 2021/2022
0,0.04081324,50,56,112,4,1,1,6,2,1,1,,,0,111.9,54.9,Indian Super league 2021/2022
0,0.023499614,53,52,119,4,0,0,7,2,1,1,True,,0,104.6,25.2,Indian Super league 2021/2022
0,0.025723025,58,24,126,0,0,0,12,2,0,1,,,2,94.0,39.4,Indian Super league 2021/2022
0,0.01666447,66,37,141,4,1,1,1,2,1,1,True,,4,116.1,53.3,Indian Super league 2021/2022
0,0.079915754,67,14,143,4,1,1,11,2,1,1,True,,0,106.1,28.7,Indian Super league 2021/2022
0,0.09743044,68,55,148,4,1,1,6,1,1,1,,,2,103.2,32.2,Indian Super league 2021/2022
1,0.024144305,69,41,150,4,1,1,8,2,1,1,,,1,91.2,39.4,Indian Super league 2021/2022
0,0.09323336,71,14,152,2,0,0,0,1,1,1,,,3,107.2,32.8,Indian Super league 2021/2022
1,0.17876215,72,19,157,4,0,0,4,0,1,1,,,1,111.3,39.3,Indian Super league 2021/2022
0,0.043231323,85,38,178,1,0,0,13,2,1,1,,,3,104.3,27.4,Indian Super league 2021/2022
0,0.010307745,90,40,188,0,1,1,10,1,1,0,,,2,92.3,56.0,Indian Super league 2021/2022
0,0.035658974,1,59,7,0,0,0,10,1,1,1,,,4,97.7,48.6,Indian Super league 2021/2022
0,0.014439463,6,27,14,5,0,0,0,1,1,1,,,2,84.8,44.4,Indian Super league 2021/2022
0,0.102604255,9,23,19,5,0,0,9,0,1,1,True,,2,109.5,38.1,Indian Super league 2021/2022
0,0.0771604,17,34,37,2,1,1,8,0,1,1,,,2,104.3,47.8,Indian Super league 2021/2022
0,0.03509528,19,42,44,5,0,0,9,2,1,1,,,0,95.6,39.4,Indian Super league 2021/2022
0,0.19636893,21,14,47,4,1,1,4,0,1,1,True,,2,113.0,41.3,Indian Super league 2021/2022
0,0.12566356,21,59,49,1,1,1,2,2,1,1,,,3,106.5,51.8,Indian Super league 2021/2022
0,0.005995162,23,26,51,2,0,0,1,2,1,0,,,2,95.9,66.3,Indian Super league 2021/2022
0,0.04566439,26,30,57,4,1,1,3,2,1,1,,,4,94.7,43.9,Indian Super league 2021/2022
0,0.013401774,27,16,58,0,1,1,3,1,2,1,,,0,89.0,33.7,Indian Super league 2021/2022
0,0.22585975,31,33,64,2,0,0,1,2,1,1,,,4,106.0,42.2,Indian Super league 2021/2022
0,0.026198465,33,52,70,2,1,1,3,2,1,1,,,0,92.1,46.0,Indian Super league 2021/2022
0,0.017320462,36,27,76,5,1,1,3,2,1,1,,,2,88.1,50.7,Indian Super league 2021/2022
0,0.036696494,47,57,98,0,0,0,7,2,1,1,,,0,99.4,51.5,Indian Super league 2021/2022
0,0.17603134,46,43,103,2,1,1,8,0,1,1,,,4,111.5,39.8,Indian Super league 2021/2022
0,0.042739633,51,44,116,5,0,0,1,2,1,1,True,,0,99.5,30.3,Indian Super league 2021/2022
0,0.02869495,52,33,117,4,0,0,0,1,0,1,,,0,95.8,41.1,Indian Super league 2021/2022
0,0.475871,55,16,121,5,0,0,9,2,1,1,,,4,112.0,45.6,Indian Super league 2021/2022
0,0.03603457,58,52,128,4,0,0,9,0,1,1,True,,0,107.4,29.8,Indian Super league 2021/2022
0,0.06609796,61,12,130,1,1,1,8,2,1,1,,,0,111.7,47.3,Indian Super league 2021/2022
1,0.4126352,65,50,136,3,0,0,1,2,2,1,,,1,116.5,36.5,Indian Super league 2021/2022
0,0.027469296,71,5,144,3,0,0,0,2,1,1,,,4,94.4,32.2,Indian Super league 2021/2022
0,0.09743712,71,12,144,3,0,0,11,1,0,1,,,5,110.5,28.1,Indian Super league 2021/2022
1,0.054554228,73,1,149,5,1,1,2,0,1,1,True,,1,110.0,46.1,Indian Super league 2021/2022
0,0.10406592,79,21,159,3,1,1,6,1,1,1,,,4,111.7,27.2,Indian Super league 2021/2022
1,0.92612606,79,22,159,3,1,1,5,2,0,1,,,1,117.9,41.6,Indian Super league 2021/2022
0,0.026764747,84,29,164,2,0,0,1,2,1,0,,,4,88.0,41.1,Indian Super league 2021/2022
0,0.036702007,94,43,178,4,1,1,3,2,0,1,,,2,102.1,26.8,Indian Super league 2021/2022
0,0.06791981,95,7,180,5,1,1,2,2,1,1,,,2,110.4,48.1,Indian Super league 2021/2022
0,0.2527297,0,26,4,6,0,0,2,0,1,0,,,3,114.6,41.4,Indian Super league 2021/2022
1,0.31557643,8,12,20,4,0,0,7,1,1,0,,,1,106.8,43.9,Indian Super league 2021/2022
0,0.02597937,11,49,24,6,0,0,12,2,1,0,,,4,101.4,24.2,Indian Super league 2021/2022
0,0.0065832385,13,33,32,6,1,1,0,2,1,0,,,2,86.6,28.4,Indian Super league 2021/2022
0,0.023246376,21,0,47,6,0,0,7,1,1,0,,,2,101.3,58.0,Indian Super league 2021/2022
0,0.034450512,25,29,59,6,1,1,1,1,1,0,,,4,107.7,24.2,Indian Super league 2021/2022
0,0.020221518,27,2,61,2,1,1,3,2,1,0,,,2,89.5,29.6,Indian Super league 2021/2022
1,0.9185429,29,0,67,4,0,0,12,1,1,0,,,1,117.9,40.3,Indian Super league 2021/2022
0,0.040716816,39,41,88,4,1,1,14,2,2,0,,,2,100.8,46.5,Indian Super league 2021/2022
0,0.1613966,43,16,96,6,0,0,4,2,1,0,,,4,103.0,40.7,Indian Super league 2021/2022
0,0.0583908,46,10,109,4,1,1,8,0,1,0,,,2,111.8,34.4,Indian Super league 2021/2022
0,0.020629633,45,45,112,3,1,1,1,2,1,0,,,4,94.4,25.6,Indian Super league 2021/2022
0,0.07802899,54,10,128,0,0,0,4,0,1,0,True,,0,112.6,38.7,Indian Super league 2021/2022
0,0.17337796,56,15,133,6,1,1,8,1,1,0,,,4,111.2,28.5,Indian Super league 2021/2022
1,0.26882076,56,17,133,6,1,1,11,2,0,0,,,1,113.1,45.9,Indian Super league 2021/2022
0,0.048568334,58,3,137,0,1,1,8,0,1,0,True,,0,113.8,30.3,Indian Super league 2021/2022
0,0.014106907,64,56,148,1,1,1,1,2,1,0,,,2,88.7,52.5,Indian Super league 2021/2022
0,0.7835,70,1,156,5,1,1,8,1,1,1,,,4,107.9,40.0,Indian Super league 2021/2022
0,0.16026606,70,3,156,5,1,1,10,2,1,0,,,4,114.7,50.5,Indian Super league 2021/2022
0,0.04081606,70,28,156,5,1,1,8,1,1,0,True,,0,103.9,29.0,Indian Super league 2021/2022
0,0.05666972,74,35,164,1,1,1,13,0,1,0,True,,0,115.9,30.7,Indian Super league 2021/2022
0,0.018286936,76,2,167,6,1,1,9,2,0,0,,,5,91.2,42.4,Indian Super league 2021/2022
1,0.7835,85,11,180,5,1,1,5,2,1,1,,,1,108.0,40.0,Indian Super league 2021/2022
0,0.048607584,87,20,182,1,0,0,6,0,1,0,True,,2,110.9,43.7,Indian Super league 2021/2022
0,0.026313806,90,25,188,6,1,1,3,2,1,0,,,4,92.1,44.1,Indian Super league 2021/2022
1,0.7835,93,5,192,5,0,0,7,1,1,1,,,1,108.1,40.1,Indian Super league 2021/2022
0,0.060354393,94,18,194,6,0,0,7,1,1,0,,,2,102.9,25.7,Indian Super league 2021/2022
0,0.05392919,1,27,3,2,0,0,8,3,1,0,,,0,92.3,33.4,Indian Super league 2021/2022
1,0.38153303,1,31,3,2,0,0,10,3,1,1,,,1,113.8,46.2,Indian Super league 2021/2022
0,0.010393055,12,17,24,4,1,1,0,3,1,1,,,5,101.8,19.6,Indian Super league 2021/2022
0,0.12930994,16,14,33,5,1,1,11,3,0,1,,,2,105.9,50.4,Indian Super league 2021/2022
1,0.04873954,17,41,36,4,1,1,2,1,1,1,,,1,96.1,41.8,Indian Super league 2021/2022
0,0.01299829,23,9,48,4,0,0,1,2,1,1,,,2,89.5,38.1,Indian Super league 2021/2022
0,0.015142841,32,1,63,5,0,0,12,3,0,1,,,2,85.4,44.0,Indian Super league 2021/2022
0,0.01333694,33,51,66,2,0,0,6,3,0,1,,,2,89.5,47.6,Indian Super league 2021/2022
0,0.061119784,37,42,74,5,1,1,11,1,1,1,,,0,105.8,53.9,Indian Super league 2021/2022
0,0.028102335,38,19,75,0,1,1,5,0,1,1,,,2,107.9,44.9,Indian Super league 2021/2022
